date,ticker,price
2024-01-31,AAPL,78.39565232552934
2024-02-01,AAPL,79.08797362981666
2024-02-02,AAPL,79.27969067913044
2024-02-05,AAPL,77.6941775468924
2024-02-06,AAPL,77.18777342476045
2024-02-07,AAPL,76.45213518536227
2024-02-08,AAPL,77.33400527785082
2024-02-09,AAPL,77.09319583760495
2024-02-12,AAPL,76.6270200860224
2024-02-13,AAPL,77.03739264317555
2024-02-14,AAPL,77.68034373656677
2024-02-15,AAPL,78.18552340878782
2024-02-16,AAPL,78.07365470894865
2024-02-19,AAPL,77.39560055583851
2024-02-20,AAPL,77.08180931098742
2024-02-21,AAPL,76.86911005163012
2024-02-22,AAPL,76.23566936929075
2024-02-23,AAPL,76.71817479992285
2024-02-26,AAPL,76.76306786191432
2024-02-27,AAPL,76.89673004933755
2024-02-28,AAPL,75.34477372234768
2024-02-29,AAPL,75.62152842906892
2024-03-01,AAPL,75.68161717916665
2024-03-04,AAPL,76.87482862120413
2024-03-05,AAPL,76.38248908856995
2024-03-06,AAPL,76.77353888890516
2024-03-07,AAPL,76.86919274245415
2024-03-08,AAPL,76.7814118541528
2024-03-11,AAPL,76.10292387386762
2024-03-12,AAPL,76.67304090147798
2024-03-13,AAPL,77.20179754726867
2024-03-14,AAPL,77.43688722520957
2024-03-15,AAPL,78.39968595277792
2024-03-18,AAPL,76.7767766233193
2024-03-19,AAPL,74.7297343381791
2024-03-20,AAPL,75.22418703257378
2024-03-21,AAPL,74.80225307995545
2024-03-22,AAPL,75.07939843121076
2024-03-25,AAPL,74.67649996877391
2024-03-26,AAPL,75.75705238015128
2024-03-27,AAPL,76.37319648751662
2024-03-28,AAPL,75.77773055714792
2024-03-29,AAPL,75.99412778730286
2024-04-01,AAPL,75.16900064458346
2024-04-02,AAPL,74.47513385594978
2024-04-03,AAPL,74.94887028639947
2024-04-04,AAPL,75.70640624501208
2024-04-05,AAPL,76.12921514645731
2024-04-08,AAPL,77.29939542931514
2024-04-09,AAPL,77.38532838112664
2024-04-10,AAPL,77.5325010179566
2024-04-11,AAPL,76.93452680607001
2024-04-12,AAPL,76.52369050525508
2024-04-15,AAPL,75.6166451167363
2024-04-16,AAPL,76.73558212090383
2024-04-17,AAPL,76.27641329045765
2024-04-18,AAPL,75.42109441612159
2024-04-19,AAPL,74.75797113193403
2024-04-22,AAPL,74.6454985454402
2024-04-23,AAPL,74.40456930310812
2024-04-24,AAPL,74.13163072525329
2024-04-25,AAPL,73.09349671043061
2024-04-26,AAPL,75.51491353294202
2024-04-29,AAPL,75.44970601825068
2024-04-30,AAPL,75.15411610325593
2024-05-01,AAPL,74.30610384626301
2024-05-02,AAPL,73.56554708159766
2024-05-03,AAPL,74.17320082036231
2024-05-06,AAPL,73.26073256497267
2024-05-07,AAPL,73.41216493592701
2024-05-08,AAPL,73.87173681701067
2024-05-09,AAPL,73.29197961511476
2024-05-10,AAPL,72.25830795956027
2024-05-13,AAPL,71.39857419220357
2024-05-14,AAPL,72.88479980106523
2024-05-15,AAPL,72.54389547465036
2024-05-16,AAPL,73.1044587304833
2024-05-17,AAPL,73.21561187907062
2024-05-20,AAPL,72.53480154706138
2024-05-21,AAPL,72.66141455953274
2024-05-22,AAPL,70.6529687899603
2024-05-23,AAPL,69.89245293535076
2024-05-24,AAPL,69.23802926372525
2024-05-27,AAPL,70.1591095073336
2024-05-28,AAPL,69.30801683310635
2024-05-29,AAPL,68.75782868306955
2024-05-30,AAPL,68.9502094728761
2024-05-31,AAPL,69.58505579066758
2024-06-03,AAPL,70.1789268896827
2024-06-04,AAPL,69.98104791150223
2024-06-05,AAPL,70.48445975345987
2024-06-06,AAPL,71.6711139289487
2024-06-07,AAPL,71.0275281725595
2024-06-10,AAPL,71.32440873558102
2024-06-11,AAPL,72.65246668604472
2024-06-12,AAPL,73.08547133712408
2024-06-13,AAPL,74.37512164159388
2024-06-14,AAPL,74.68934416188876
2024-06-17,AAPL,73.9964262173312
2024-06-18,AAPL,75.08933074550386
2024-06-19,AAPL,74.57831814370823
2024-06-20,AAPL,74.15750681117362
2024-06-21,AAPL,73.32389632369369
2024-06-24,AAPL,73.29099349240576
2024-06-25,AAPL,74.28783866835948
2024-06-26,AAPL,74.34606240643687
2024-06-27,AAPL,74.28486043451201
2024-06-28,AAPL,74.99622097066626
2024-07-01,AAPL,73.59470651239904
2024-07-02,AAPL,73.5912451484507
2024-07-03,AAPL,73.94548632820542
2024-07-04,AAPL,74.55744492816993
2024-07-05,AAPL,75.78826708430252
2024-07-08,AAPL,75.3797213398074
2024-07-09,AAPL,75.83141059909467
2024-07-10,AAPL,76.148409088294
2024-07-11,AAPL,74.72167461490582
2024-07-12,AAPL,74.42398580406747
2024-07-15,AAPL,74.2250417806598
2024-07-16,AAPL,73.27841635875846
2024-07-17,AAPL,73.58989904642515
2024-07-18,AAPL,72.99585530494917
2024-07-19,AAPL,72.8544057734048
2024-07-22,AAPL,71.9635318582358
2024-07-23,AAPL,73.01961838401937
2024-07-24,AAPL,73.15635855216996
2024-07-25,AAPL,73.59845508008272
2024-07-26,AAPL,72.98759366255571
2024-07-29,AAPL,73.00592269510942
2024-07-30,AAPL,74.21469318654547
2024-07-31,AAPL,74.22812965640153
2024-08-01,AAPL,74.21253712090203
2024-08-02,AAPL,74.69748098251227
2024-08-05,AAPL,73.42950183118386
2024-08-06,AAPL,74.09947442828751
2024-08-07,AAPL,74.38677282611665
2024-08-08,AAPL,74.99251757748695
2024-08-09,AAPL,74.28668899966834
2024-08-12,AAPL,73.65657201478695
2024-08-13,AAPL,74.37389984072044
2024-08-14,AAPL,75.08754649509922
2024-08-15,AAPL,76.6660961838348
2024-08-16,AAPL,76.90919426717434
2024-08-19,AAPL,76.62912081478616
2024-08-20,AAPL,76.25236607088014
2024-08-21,AAPL,76.98644649299972
2024-08-22,AAPL,79.715572823346
2024-08-23,AAPL,80.69165275005396
2024-08-26,AAPL,79.98230514983736
2024-08-27,AAPL,79.6421710928704
2024-08-28,AAPL,79.03022556617898
2024-08-29,AAPL,78.62131117660145
2024-08-30,AAPL,78.63868859327278
2024-09-02,AAPL,78.44331228164378
2024-09-03,AAPL,78.42130655465331
2024-09-04,AAPL,78.42023618690358
2024-09-05,AAPL,78.36980251772121
2024-09-06,AAPL,79.46123800525564
2024-09-09,AAPL,80.56863475173466
2024-09-10,AAPL,79.36615719845231
2024-09-11,AAPL,79.92952341771706
2024-09-12,AAPL,78.10542722883021
2024-09-13,AAPL,78.04904572331124
2024-09-16,AAPL,77.52600182407544
2024-09-17,AAPL,76.14120892565283
2024-09-18,AAPL,76.23453485204773
2024-09-19,AAPL,76.00210886899214
2024-09-20,AAPL,75.96704659326642
2024-09-23,AAPL,76.79806438390601
2024-09-24,AAPL,77.70896354201608
2024-09-25,AAPL,79.79530943981523
2024-09-26,AAPL,78.37312012800143
2024-09-27,AAPL,77.95071950780597
2024-09-30,AAPL,77.67008119573548
2024-10-01,AAPL,77.6610111831165
2024-10-02,AAPL,77.39021247632958
2024-10-03,AAPL,77.09938785548825
2024-10-04,AAPL,76.55243238886523
2024-10-07,AAPL,76.37181100180103
2024-10-08,AAPL,75.31018987059845
2024-10-09,AAPL,75.50093933309117
2024-10-10,AAPL,75.52909879860246
2024-10-11,AAPL,76.11869727422436
2024-10-14,AAPL,75.87472257474718
2024-10-15,AAPL,76.4076175239978
2024-10-16,AAPL,76.7446067018089
2024-10-17,AAPL,76.28743582866825
2024-10-18,AAPL,76.83176484230623
2024-10-21,AAPL,77.67469170072313
2024-10-22,AAPL,78.0621369276563
2024-10-23,AAPL,78.66707967964598
2024-10-24,AAPL,79.48232539981193
2024-10-25,AAPL,79.00732692476701
2024-10-28,AAPL,78.92832810990181
2024-10-29,AAPL,80.57437039783463
2024-10-30,AAPL,81.83329521691947
2024-10-31,AAPL,82.81775600245524
2024-11-01,AAPL,82.80805184912047
2024-11-04,AAPL,82.4658287370372
2024-11-05,AAPL,81.6970456558308
2024-11-06,AAPL,82.48033001044641
2024-11-07,AAPL,82.06238527168155
2024-11-08,AAPL,82.32394057984408
2024-11-11,AAPL,82.23568773808589
2024-11-12,AAPL,83.30379066565317
2024-11-13,AAPL,82.88537799912766
2024-11-14,AAPL,80.93582953543773
2024-11-15,AAPL,81.04331482035103
2024-11-18,AAPL,82.35710321806015
2024-11-19,AAPL,83.2840746421441
2024-11-20,AAPL,83.10790062203391
2024-11-21,AAPL,83.03912322019119
2024-11-22,AAPL,84.80304657393793
2024-11-25,AAPL,85.80471769241106
2024-11-26,AAPL,86.52679681378592
2024-11-27,AAPL,86.71066414206261
2024-11-28,AAPL,86.7912866699338
2024-11-29,AAPL,86.6751525940216
2024-12-02,AAPL,87.07612506412767
2024-12-03,AAPL,87.31024145469948
2024-12-04,AAPL,87.16552231165635
2024-12-05,AAPL,85.83828062686486
2024-12-06,AAPL,85.2153482595253
2024-12-09,AAPL,84.91750000854304
2024-12-10,AAPL,86.71518087662582
2024-12-11,AAPL,87.66774354981787
2024-12-12,AAPL,88.02321142516197
2024-12-13,AAPL,88.8160905706128
2024-12-16,AAPL,87.33576434993073
2024-12-17,AAPL,88.83146650944398
2024-12-18,AAPL,88.83880093172259
2024-12-19,AAPL,87.83610640986916
2024-12-20,AAPL,88.4467800204449
2024-12-23,AAPL,88.83389959349249
2024-12-24,AAPL,88.8299594775164
2024-12-25,AAPL,89.89795251962387
2024-12-26,AAPL,90.49370851045609
2024-12-27,AAPL,91.54221535016399
2024-12-30,AAPL,91.27729309396953
2024-12-31,AAPL,93.49997957082425
2025-01-01,AAPL,92.5595595143772
2025-01-02,AAPL,90.87898076257821
2025-01-03,AAPL,92.16016009410536
2025-01-06,AAPL,94.25884585490756
2025-01-07,AAPL,94.24942693859163
2025-01-08,AAPL,94.05712072894289
2025-01-09,AAPL,94.14702461383953
2025-01-10,AAPL,93.259332382192
2025-01-13,AAPL,94.88751921835627
2025-01-14,AAPL,95.78478633194284
2025-01-15,AAPL,97.1455897971234
2025-01-16,AAPL,95.38945021227639
2025-01-17,AAPL,96.60050235990659
2025-01-20,AAPL,99.41848158396861
2025-01-21,AAPL,100.05017204830116
2025-01-22,AAPL,99.13984612641237
2025-01-23,AAPL,99.76711659846967
2025-01-24,AAPL,98.70756825885887
2025-01-27,AAPL,98.14399577307614
2025-01-28,AAPL,99.59288734385403
2025-01-29,AAPL,101.19651788090658
2025-01-30,AAPL,102.2510818242484
2025-01-31,AAPL,100.46467779758736
2025-02-03,AAPL,101.30630244767828
2025-02-04,AAPL,99.88988776850569
2025-02-05,AAPL,99.27240847481376
2025-02-06,AAPL,102.11143231482411
2025-02-07,AAPL,103.11197726488916
2025-02-10,AAPL,103.28285286871245
2025-02-11,AAPL,104.36840053586845
2025-02-12,AAPL,105.57869149233582
2025-02-13,AAPL,106.10927349377306
2025-02-14,AAPL,105.23992238524544
2025-02-17,AAPL,105.50671563206295
2025-02-18,AAPL,105.87767729810956
2025-02-19,AAPL,104.27316111187055
2025-02-20,AAPL,103.16759152431986
2025-02-21,AAPL,104.18979538883784
2025-02-24,AAPL,104.80180165999253
2025-02-25,AAPL,103.6985875225706
2025-02-26,AAPL,102.69649479999319
2025-02-27,AAPL,102.306541797971
2025-02-28,AAPL,100.48901762557988
2025-03-03,AAPL,98.9606613615702
2025-03-04,AAPL,99.89642076376367
2025-03-05,AAPL,100.11452518296396
2025-03-06,AAPL,101.12789719719011
2025-03-07,AAPL,100.44012105644218
2025-03-10,AAPL,99.15598211476927
2025-03-11,AAPL,97.90645311941635
2025-03-12,AAPL,97.71536423480877
2025-03-13,AAPL,97.23729615072
2025-03-14,AAPL,97.79865443298345
2025-03-17,AAPL,97.67303477205124
2025-03-18,AAPL,97.16824389741205
2025-03-19,AAPL,97.24801379481471
2025-03-20,AAPL,96.27279792937138
2025-03-21,AAPL,94.53673809843657
2025-03-24,AAPL,94.37847517471214
2025-03-25,AAPL,93.54785490653828
2025-03-26,AAPL,93.23727855751544
2025-03-27,AAPL,92.10122024570741
2025-03-28,AAPL,93.31279903042712
2025-03-31,AAPL,93.49788355531918
2025-04-01,AAPL,93.8800518245244
2025-04-02,AAPL,95.41188817094962
2025-04-03,AAPL,94.24211203488177
2025-04-04,AAPL,94.54799740136683
2025-04-07,AAPL,93.63356897247346
2025-04-08,AAPL,91.80439502088495
2025-04-09,AAPL,90.65710107681076
2025-04-10,AAPL,91.1459432888585
2025-04-11,AAPL,91.8519488773647
2025-04-14,AAPL,90.94939544397006
2025-04-15,AAPL,89.97147235070787
2025-04-16,AAPL,91.97605378495264
2025-04-17,AAPL,94.35456816774094
2025-04-18,AAPL,92.87903936178344
2025-04-21,AAPL,94.3935067180487
2025-04-22,AAPL,92.4397813223081
2025-04-23,AAPL,93.35821992931568
2025-04-24,AAPL,92.34339124652908
2025-04-25,AAPL,92.13247762827592
2025-04-28,AAPL,89.82117156379807
2025-04-29,AAPL,90.365955268687
2025-04-30,AAPL,90.7288870311044
2025-05-01,AAPL,90.37420350778623
2025-05-02,AAPL,90.4240945795628
2025-05-05,AAPL,90.7459169767662
2025-05-06,AAPL,90.03643988616764
2025-05-07,AAPL,88.78282200252521
2025-05-08,AAPL,88.52123909689682
2025-05-09,AAPL,87.5995491631118
2025-05-12,AAPL,88.19424864243612
2025-05-13,AAPL,89.16597234246666
2025-05-14,AAPL,90.04580523252227
2025-05-15,AAPL,91.4243887012167
2025-05-16,AAPL,91.20614096936166
2025-05-19,AAPL,92.27964943479428
2025-05-20,AAPL,91.3156740337751
2025-05-21,AAPL,91.67476703163115
2025-05-22,AAPL,93.64159803171005
2025-05-23,AAPL,95.20490499405719
2025-05-26,AAPL,95.25452993280827
2025-05-27,AAPL,94.06569896485945
2025-05-28,AAPL,95.70983242925246
2025-05-29,AAPL,95.59631786296673
2025-05-30,AAPL,95.57437157744225
2025-06-02,AAPL,94.1917846679459
2025-06-03,AAPL,93.63521627044325
2025-06-04,AAPL,94.14292464020413
2025-06-05,AAPL,94.97594483630913
2025-06-06,AAPL,96.15446656433129
2025-06-09,AAPL,96.24044976822823
2025-06-10,AAPL,95.3890771510275
2025-06-11,AAPL,94.33274040865847
2025-06-12,AAPL,94.69848792171454
2025-06-13,AAPL,93.8551127949769
2025-06-16,AAPL,94.95653293986449
2025-06-17,AAPL,97.14194028471059
2025-06-18,AAPL,97.36068043547142
2024-01-31,MSFT,337.93848983144363
2024-02-01,MSFT,336.457084121386
2024-02-02,MSFT,340.1505714632395
2024-02-05,MSFT,339.32467760262773
2024-02-06,MSFT,338.85670670372497
2024-02-07,MSFT,340.939809427429
2024-02-08,MSFT,342.3684599549732
2024-02-09,MSFT,343.1800673648556
2024-02-12,MSFT,344.94836710520855
2024-02-13,MSFT,347.35158629060106
2024-02-14,MSFT,351.53056879381086
2024-02-15,MSFT,346.8960639338844
2024-02-16,MSFT,349.63002292902337
2024-02-19,MSFT,351.1780112756792
2024-02-20,MSFT,348.7802583656474
2024-02-21,MSFT,353.5809834074231
2024-02-22,MSFT,351.83067910168296
2024-02-23,MSFT,350.9146443505869
2024-02-26,MSFT,350.0138458422569
2024-02-27,MSFT,349.12570172055496
2024-02-28,MSFT,351.07235482589016
2024-02-29,MSFT,349.4619353245908
2024-03-01,MSFT,347.84421153864395
2024-03-04,MSFT,353.93247935263815
2024-03-05,MSFT,357.2236596919701
2024-03-06,MSFT,360.75078982978073
2024-03-07,MSFT,358.365910250163
2024-03-08,MSFT,362.0978373002719
2024-03-11,MSFT,356.5595593684409
2024-03-12,MSFT,354.0803133356022
2024-03-13,MSFT,357.4231975528404
2024-03-14,MSFT,360.60008630295107
2024-03-15,MSFT,355.86828818934623
2024-03-18,MSFT,357.00649925787224
2024-03-19,MSFT,354.13527748755087
2024-03-20,MSFT,358.5511992775714
2024-03-21,MSFT,351.63902083114823
2024-03-22,MSFT,347.34250413941504
2024-03-25,MSFT,345.09366183886834
2024-03-26,MSFT,345.19613353632604
2024-03-27,MSFT,344.44827073526216
2024-03-28,MSFT,346.76128063382674
2024-03-29,MSFT,349.5372525770918
2024-04-01,MSFT,348.2761376782531
2024-04-02,MSFT,345.7592116241063
2024-04-03,MSFT,348.43501806269586
2024-04-04,MSFT,353.2376000241685
2024-04-05,MSFT,344.53594630363597
2024-04-08,MSFT,341.9373825853622
2024-04-09,MSFT,337.8679853382279
2024-04-10,MSFT,338.63178830707005
2024-04-11,MSFT,341.63302910411596
2024-04-12,MSFT,341.9155268165341
2024-04-15,MSFT,338.53850530742915
2024-04-16,MSFT,337.2327985265883
2024-04-17,MSFT,340.077838714993
2024-04-18,MSFT,343.46858798611385
2024-04-19,MSFT,344.43951857485723
2024-04-22,MSFT,349.3975942904853
2024-04-23,MSFT,349.4120006844269
2024-04-24,MSFT,353.48420273866157
2024-04-25,MSFT,353.46934571798005
2024-04-26,MSFT,353.96922008767405
2024-04-29,MSFT,353.08403821501446
2024-04-30,MSFT,356.70612395049665
2024-05-01,MSFT,357.38925168183033
2024-05-02,MSFT,351.0295559058065
2024-05-03,MSFT,354.4666536281178
2024-05-06,MSFT,350.4651021304498
2024-05-07,MSFT,350.96508596792074
2024-05-08,MSFT,354.976086019639
2024-05-09,MSFT,356.8705691588673
2024-05-10,MSFT,360.8529044006911
2024-05-13,MSFT,358.70800847727025
2024-05-14,MSFT,359.1498181432675
2024-05-15,MSFT,354.30835099376935
2024-05-16,MSFT,352.5202604712201
2024-05-17,MSFT,351.8247246808734
2024-05-20,MSFT,351.30131435488863
2024-05-21,MSFT,351.9050567206245
2024-05-22,MSFT,353.88349684893547
